timestamp Tromso
"2020-11-23 00:21:00" 10842.1
"2020-11-23 00:21:10" 10842.6
"2020-11-23 00:21:20" 10843.2
"2020-11-23 00:21:30" 10843.9
"2020-11-23 00:21:40" 10844.8
"2020-11-23 00:21:50" 10845.3
"2020-11-23 00:22:00" 10845.2
"2020-11-23 00:22:10" 10844.1
"2020-11-23 00:22:20" 10843.2
"2020-11-23 00:22:30" 10842.7
"2020-11-23 00:22:40" 10842.1
"2020-11-23 00:22:50" 10841.2
"2020-11-23 00:23:00" 10839.7
"2020-11-23 00:23:10" 10839.5
"2020-11-23 00:23:20" 10839.4
"2020-11-23 00:23:30" 10838.5
"2020-11-23 00:23:40" 10838.8
"2020-11-23 00:23:50" 10839.2
"2020-11-23 00:24:00" 10839.7
"2020-11-23 00:24:10" 10839.6
"2020-11-23 00:24:20" 10838.8
"2020-11-23 00:24:30" 10837.8
"2020-11-23 00:24:40" 10836.4
"2020-11-23 00:24:50" 10835.7
"2020-11-23 00:25:00" 10835.6
"2020-11-23 00:25:10" 10835.9
"2020-11-23 00:25:20" 10835.4
"2020-11-23 00:25:30" 10834.9
"2020-11-23 00:25:40" 10834.7
"2020-11-23 00:25:50" 10834.4
"2020-11-23 00:26:00" 10834.1
"2020-11-23 00:26:10" 10833.7
"2020-11-23 00:26:20" 10832.9
"2020-11-23 00:26:30" 10832.1
"2020-11-23 00:26:40" 10830.7
"2020-11-23 00:26:50" 10829.9
"2020-11-23 00:27:00" 10830.0
"2020-11-23 00:27:10" 10830.7
"2020-11-23 00:27:20" 10831.5
"2020-11-23 00:27:30" 10831.4
"2020-11-23 00:27:40" 10831.2
"2020-11-23 00:27:50" 10830.1
"2020-11-23 00:28:00" 10828.3
"2020-11-23 00:28:10" 10826.9
"2020-11-23 00:28:20" 10826.8
"2020-11-23 00:28:30" 10826.8
"2020-11-23 00:28:40" 10827.1
"2020-11-23 00:28:50" 10827.3
"2020-11-23 00:29:00" 10826.3
"2020-11-23 00:29:10" 10825.6
"2020-11-23 00:29:20" 10824.8
"2020-11-23 00:29:30" 10824.6
"2020-11-23 00:29:40" 10824.6
"2020-11-23 00:29:50" 10825.6
"2020-11-23 00:30:00" 10826.7
"2020-11-23 00:30:10" 10828.3
"2020-11-23 00:30:20" 10828.9
"2020-11-23 00:30:30" 10829.8
"2020-11-23 00:30:40" 10830.6
"2020-11-23 00:30:50" 10832.1
"2020-11-23 00:31:00" 10834.3
"2020-11-23 00:31:10" 10837.0
"2020-11-23 00:31:20" 10839.7
"2020-11-23 00:31:30" 10841.7
"2020-11-23 00:31:40" 10843.1
"2020-11-23 00:31:50" 10844.4
"2020-11-23 00:32:00" 10845.0
"2020-11-23 00:32:10" 10845.8
"2020-11-23 00:32:20" 10846.8
"2020-11-23 00:32:30" 10847.6
"2020-11-23 00:32:40" 10849.1
"2020-11-23 00:32:50" 10850.0
"2020-11-23 00:33:00" 10851.0
"2020-11-23 00:33:10" 10851.3
"2020-11-23 00:33:20" 10850.6
"2020-11-23 00:33:30" 10850.3
"2020-11-23 00:33:40" 10849.8
"2020-11-23 00:33:50" 10850.0
"2020-11-23 00:34:00" 10849.9
"2020-11-23 00:34:10" 10849.2
"2020-11-23 00:34:20" 10848.6
"2020-11-23 00:34:30" 10848.0
"2020-11-23 00:34:40" 10846.6
"2020-11-23 00:34:50" 10846.2
"2020-11-23 00:35:00" 10845.9
"2020-11-23 00:35:10" 10845.9
"2020-11-23 00:35:20" 10845.2
"2020-11-23 00:35:30" 10844.8
"2020-11-23 00:35:40" 10844.6
"2020-11-23 00:35:50" 10844.2
"2020-11-23 00:36:00" 10843.5
"2020-11-23 00:36:10" 10842.8
"2020-11-23 00:36:20" 10841.9
"2020-11-23 00:36:30" 10841.2
"2020-11-23 00:36:40" 10840.3
"2020-11-23 00:36:50" 10838.9
"2020-11-23 00:37:00" 10838.4
"2020-11-23 00:37:10" 10838.0
"2020-11-23 00:37:20" 10837.7
"2020-11-23 00:37:30" 10837.5
"2020-11-23 00:37:40" 10837.3
"2020-11-23 00:37:50" 10836.8
"2020-11-23 00:38:00" 10836.0
"2020-11-23 00:38:10" 10834.4
"2020-11-23 00:38:20" 10833.2
"2020-11-23 00:38:30" 10830.7
"2020-11-23 00:38:40" 10828.2
"2020-11-23 00:38:50" 10825.1
"2020-11-23 00:39:00" 10821.7
"2020-11-23 00:39:10" 10818.1
"2020-11-23 00:39:20" 10813.1
"2020-11-23 00:39:30" 10810.2
"2020-11-23 00:39:40" 10809.1
"2020-11-23 00:39:50" 10809.2
"2020-11-23 00:40:00" 10809.4
"2020-11-23 00:40:10" 10809.2
"2020-11-23 00:40:20" 10807.9
"2020-11-23 00:40:30" 10807.5
"2020-11-23 00:40:40" 10805.8
"2020-11-23 00:40:50" 10804.3
"2020-11-23 00:41:00" 10804.0
"2020-11-23 00:41:10" 10803.9
"2020-11-23 00:41:20" 10803.4
"2020-11-23 00:41:30" 10802.7
"2020-11-23 00:41:40" 10802.2
"2020-11-23 00:41:50" 10802.9
"2020-11-23 00:42:00" 10804.3
"2020-11-23 00:42:10" 10805.3
"2020-11-23 00:42:20" 10804.9
"2020-11-23 00:42:30" 10804.9
"2020-11-23 00:42:40" 10804.4
"2020-11-23 00:42:50" 10805.2
"2020-11-23 00:43:00" 10806.9
"2020-11-23 00:43:10" 10808.9
"2020-11-23 00:43:20" 10810.5
"2020-11-23 00:43:30" 10811.8
"2020-11-23 00:43:40" 10812.8
"2020-11-23 00:43:50" 10813.5
"2020-11-23 00:44:00" 10813.5
"2020-11-23 00:44:10" 10814.0
"2020-11-23 00:44:20" 10814.0
"2020-11-23 00:44:30" 10814.8
"2020-11-23 00:44:40" 10815.6
"2020-11-23 00:44:50" 10817.3
"2020-11-23 00:45:00" 10819.3
"2020-11-23 00:45:10" 10821.2
"2020-11-23 00:45:20" 10822.4
"2020-11-23 00:45:30" 10823.3
"2020-11-23 00:45:40" 10824.1
"2020-11-23 00:45:50" 10825.5
"2020-11-23 00:46:00" 10826.5
"2020-11-23 00:46:10" 10826.8
"2020-11-23 00:46:20" 10827.6
"2020-11-23 00:46:30" 10828.0
"2020-11-23 00:46:40" 10829.2
"2020-11-23 00:46:50" 10829.8
"2020-11-23 00:47:00" 10830.8
"2020-11-23 00:47:10" 10831.3
"2020-11-23 00:47:20" 10831.8
"2020-11-23 00:47:30" 10831.9
"2020-11-23 00:47:40" 10831.4
"2020-11-23 00:47:50" 10831.0
"2020-11-23 00:48:00" 10830.4
"2020-11-23 00:48:10" 10830.2
"2020-11-23 00:48:20" 10829.9
"2020-11-23 00:48:30" 10829.9
"2020-11-23 00:48:40" 10829.6
"2020-11-23 00:48:50" 10828.9
"2020-11-23 00:49:00" 10829.0
"2020-11-23 00:49:10" 10828.5
"2020-11-23 00:49:20" 10828.7
"2020-11-23 00:49:30" 10828.1
"2020-11-23 00:49:40" 10827.8
"2020-11-23 00:49:50" 10827.1
"2020-11-23 00:50:00" 10826.4
"2020-11-23 00:50:10" 10826.7
"2020-11-23 00:50:20" 10826.7
"2020-11-23 00:50:30" 10826.5
"2020-11-23 00:50:40" 10826.2
"2020-11-23 00:50:50" 10826.4
"2020-11-23 00:51:00" 10826.4
"2020-11-23 00:51:10" 10826.2
"2020-11-23 00:51:20" 10825.9
"2020-11-23 00:51:30" 10825.5
"2020-11-23 00:51:40" 10825.7
"2020-11-23 00:51:50" 10825.6
"2020-11-23 00:52:00" 10825.5
"2020-11-23 00:52:10" 10824.9
"2020-11-23 00:52:20" 10825.1
"2020-11-23 00:52:30" 10825.0
"2020-11-23 00:52:40" 10824.7
"2020-11-23 00:52:50" 10824.2
"2020-11-23 00:53:00" 10824.5
"2020-11-23 00:53:10" 10825.9
"2020-11-23 00:53:20" 10826.5
"2020-11-23 00:53:30" 10826.7
"2020-11-23 00:53:40" 10826.6
"2020-11-23 00:53:50" 10826.5
"2020-11-23 00:54:00" 10826.7
"2020-11-23 00:54:10" 10826.7
"2020-11-23 00:54:20" 10826.7
"2020-11-23 00:54:30" 10826.6
"2020-11-23 00:54:40" 10827.4
"2020-11-23 00:54:50" 10828.1
"2020-11-23 00:55:00" 10828.1
"2020-11-23 00:55:10" 10828.3
"2020-11-23 00:55:20" 10828.9
"2020-11-23 00:55:30" 10829.4
"2020-11-23 00:55:40" 10829.4
"2020-11-23 00:55:50" 10829.5
"2020-11-23 00:56:00" 10829.5
"2020-11-23 00:56:10" 10829.3
"2020-11-23 00:56:20" 10829.5
"2020-11-23 00:56:30" 10830.5
"2020-11-23 00:56:40" 10831.5
"2020-11-23 00:56:50" 10831.8
"2020-11-23 00:57:00" 10831.9
"2020-11-23 00:57:10" 10831.8
"2020-11-23 00:57:20" 10831.6
"2020-11-23 00:57:30" 10831.3
"2020-11-23 00:57:40" 10830.0
"2020-11-23 00:57:50" 10829.0
"2020-11-23 00:58:00" 10828.4
"2020-11-23 00:58:10" 10827.9
"2020-11-23 00:58:20" 10827.9
"2020-11-23 00:58:30" 10828.5
"2020-11-23 00:58:40" 10828.6
"2020-11-23 00:58:50" 10829.0
"2020-11-23 00:59:00" 10829.0
"2020-11-23 00:59:10" 10829.0
"2020-11-23 00:59:20" 10828.6
"2020-11-23 00:59:30" 10828.1
"2020-11-23 00:59:40" 10827.5
"2020-11-23 00:59:50" 10827.1
"2020-11-23 01:00:00" 10827.7
"2020-11-23 01:00:10" 10828.7
"2020-11-23 01:00:20" 10829.5
"2020-11-23 01:00:30" 10830.1
"2020-11-23 01:00:40" 10830.9
"2020-11-23 01:00:50" 10831.4
"2020-11-23 01:01:00" 10831.4
"2020-11-23 01:01:10" 10831.1
"2020-11-23 01:01:20" 10830.6
"2020-11-23 01:01:30" 10830.2
"2020-11-23 01:01:40" 10830.1
"2020-11-23 01:01:50" 10830.1
"2020-11-23 01:02:00" 10830.3
"2020-11-23 01:02:10" 10830.1
"2020-11-23 01:02:20" 10830.8
"2020-11-23 01:02:30" 10831.1
"2020-11-23 01:02:40" 10830.4
"2020-11-23 01:02:50" 10829.6
"2020-11-23 01:03:00" 10828.7
"2020-11-23 01:03:10" 10827.8
"2020-11-23 01:03:20" 10826.9
"2020-11-23 01:03:30" 10826.7
"2020-11-23 01:03:40" 10826.0
"2020-11-23 01:03:50" 10826.0
"2020-11-23 01:04:00" 10825.3
"2020-11-23 01:04:10" 10825.1
"2020-11-23 01:04:20" 10825.4
"2020-11-23 01:04:30" 10825.3
"2020-11-23 01:04:40" 10825.4
"2020-11-23 01:04:50" 10825.1
"2020-11-23 01:05:00" 10825.2
"2020-11-23 01:05:10" 10825.5
"2020-11-23 01:05:20" 10825.4
"2020-11-23 01:05:30" 10825.8
"2020-11-23 01:05:40" 10826.6
"2020-11-23 01:05:50" 10826.9
"2020-11-23 01:06:00" 10827.7
"2020-11-23 01:06:10" 10828.4
"2020-11-23 01:06:20" 10828.8
"2020-11-23 01:06:30" 10828.7
"2020-11-23 01:06:40" 10828.6
"2020-11-23 01:06:50" 10829.1
"2020-11-23 01:07:00" 10829.2
"2020-11-23 01:07:10" 10829.3
"2020-11-23 01:07:20" 10829.8
"2020-11-23 01:07:30" 10830.5
"2020-11-23 01:07:40" 10830.3
"2020-11-23 01:07:50" 10830.3
"2020-11-23 01:08:00" 10830.9
"2020-11-23 01:08:10" 10831.5
"2020-11-23 01:08:20" 10831.7
"2020-11-23 01:08:30" 10831.7
"2020-11-23 01:08:40" 10831.9
"2020-11-23 01:08:50" 10832.8
"2020-11-23 01:09:00" 10833.7
"2020-11-23 01:09:10" 10834.4
"2020-11-23 01:09:20" 10834.5
"2020-11-23 01:09:30" 10834.9
"2020-11-23 01:09:40" 10835.1
"2020-11-23 01:09:50" 10835.7
"2020-11-23 01:10:00" 10835.2
"2020-11-23 01:10:10" 10834.8
"2020-11-23 01:10:20" 10834.3
"2020-11-23 01:10:30" 10833.4
"2020-11-23 01:10:40" 10832.4
"2020-11-23 01:10:50" 10831.0
"2020-11-23 01:11:00" 10829.8
"2020-11-23 01:11:10" 10829.0
"2020-11-23 01:11:20" 10828.9
"2020-11-23 01:11:30" 10828.8
"2020-11-23 01:11:40" 10828.3
"2020-11-23 01:11:50" 10827.9
"2020-11-23 01:12:00" 10827.8
"2020-11-23 01:12:10" 10828.6
"2020-11-23 01:12:20" 10828.9
"2020-11-23 01:12:30" 10829.4
"2020-11-23 01:12:40" 10830.0
"2020-11-23 01:12:50" 10830.4
"2020-11-23 01:13:00" 10830.4
"2020-11-23 01:13:10" 10830.6
"2020-11-23 01:13:20" 10831.2
"2020-11-23 01:13:30" 10831.4
"2020-11-23 01:13:40" 10831.2
"2020-11-23 01:13:50" 10830.8
"2020-11-23 01:14:00" 10830.7
"2020-11-23 01:14:10" 10830.7
"2020-11-23 01:14:20" 10830.8
"2020-11-23 01:14:30" 10830.3
"2020-11-23 01:14:40" 10829.5
"2020-11-23 01:14:50" 10829.3
"2020-11-23 01:15:00" 10829.0
"2020-11-23 01:15:10" 10829.1
"2020-11-23 01:15:20" 10829.2
"2020-11-23 01:15:30" 10829.3
"2020-11-23 01:15:40" 10829.5
"2020-11-23 01:15:50" 10829.7
"2020-11-23 01:16:00" 10829.9
"2020-11-23 01:16:10" 10830.1
"2020-11-23 01:16:20" 10829.8
"2020-11-23 01:16:30" 10829.7
"2020-11-23 01:16:40" 10829.6
"2020-11-23 01:16:50" 10829.7
"2020-11-23 01:17:00" 10830.2
"2020-11-23 01:17:10" 10830.4
"2020-11-23 01:17:20" 10830.6
"2020-11-23 01:17:30" 10831.0
"2020-11-23 01:17:40" 10831.4
"2020-11-23 01:17:50" 10831.5
"2020-11-23 01:18:00" 10831.9
"2020-11-23 01:18:10" 10832.1
"2020-11-23 01:18:20" 10831.5
"2020-11-23 01:18:30" 10831.4
"2020-11-23 01:18:40" 10831.6
"2020-11-23 01:18:50" 10831.9
"2020-11-23 01:19:00" 10831.2
"2020-11-23 01:19:10" 10830.7
"2020-11-23 01:19:20" 10830.9
"2020-11-23 01:19:30" 10831.1
"2020-11-23 01:19:40" 10831.1
"2020-11-23 01:19:50" 10831.2
"2020-11-23 01:20:00" 10831.2
"2020-11-23 01:20:10" 10831.7
"2020-11-23 01:20:20" 10832.6
"2020-11-23 01:20:30" 10833.1
"2020-11-23 01:20:40" 10833.9
"2020-11-23 01:20:50" 10833.9
"2020-11-23 01:21:00" 10834.1
"2020-11-23 01:21:10" 10834.1
"2020-11-23 01:21:20" 10834.0
"2020-11-23 01:21:30" 10834.3
"2020-11-23 01:21:40" 10834.6
"2020-11-23 01:21:50" 10835.4
"2020-11-23 01:22:00" 10834.9
"2020-11-23 01:22:10" 10834.2
"2020-11-23 01:22:20" 10834.1
"2020-11-23 01:22:30" 10834.6
"2020-11-23 01:22:40" 10835.1
"2020-11-23 01:22:50" 10835.0
"2020-11-23 01:23:00" 10835.2
"2020-11-23 01:23:10" 10835.2
"2020-11-23 01:23:20" 10835.4
"2020-11-23 01:23:30" 10835.5
"2020-11-23 01:23:40" 10836.2
"2020-11-23 01:23:50" 10836.8
"2020-11-23 01:24:00" 10838.0
"2020-11-23 01:24:10" 10838.6
"2020-11-23 01:24:20" 10839.5
"2020-11-23 01:24:30" 10839.9
"2020-11-23 01:24:40" 10840.4
"2020-11-23 01:24:50" 10841.3
"2020-11-23 01:25:00" 10842.2
"2020-11-23 01:25:10" 10842.7
"2020-11-23 01:25:20" 10842.4
"2020-11-23 01:25:30" 10842.7
"2020-11-23 01:25:40" 10843.1
"2020-11-23 01:25:50" 10842.5
"2020-11-23 01:26:00" 10842.4
"2020-11-23 01:26:10" 10842.1
"2020-11-23 01:26:20" 10841.6
"2020-11-23 01:26:30" 10840.9
"2020-11-23 01:26:40" 10839.7
"2020-11-23 01:26:50" 10838.6
"2020-11-23 01:27:00" 10837.5
"2020-11-23 01:27:10" 10835.9
"2020-11-23 01:27:20" 10834.1
"2020-11-23 01:27:30" 10832.4
"2020-11-23 01:27:40" 10831.1
"2020-11-23 01:27:50" 10830.3
"2020-11-23 01:28:00" 10829.3
"2020-11-23 01:28:10" 10828.7
"2020-11-23 01:28:20" 10828.1
"2020-11-23 01:28:30" 10828.0
"2020-11-23 01:28:40" 10828.4
"2020-11-23 01:28:50" 10828.3
"2020-11-23 01:29:00" 10828.3
"2020-11-23 01:29:10" 10829.0
"2020-11-23 01:29:20" 10828.7
"2020-11-23 01:29:30" 10828.7
"2020-11-23 01:29:40" 10828.4
"2020-11-23 01:29:50" 10829.3
"2020-11-23 01:30:00" 10828.8
"2020-11-23 01:30:10" 10828.1
"2020-11-23 01:30:20" 10827.5
"2020-11-23 01:30:30" 10827.8
"2020-11-23 01:30:40" 10828.9
"2020-11-23 01:30:50" 10829.6
"2020-11-23 01:31:00" 10829.2
"2020-11-23 01:31:10" 10829.0
"2020-11-23 01:31:20" 10829.0
"2020-11-23 01:31:30" 10829.4
"2020-11-23 01:31:40" 10829.0
"2020-11-23 01:31:50" 10829.3
"2020-11-23 01:32:00" 10830.2
"2020-11-23 01:32:10" 10830.9
"2020-11-23 01:32:20" 10831.9
"2020-11-23 01:32:30" 10832.2
"2020-11-23 01:32:40" 10832.8
"2020-11-23 01:32:50" 10833.1
"2020-11-23 01:33:00" 10833.2
"2020-11-23 01:33:10" 10832.8
"2020-11-23 01:33:20" 10832.0
"2020-11-23 01:33:30" 10831.7
"2020-11-23 01:33:40" 10831.3
"2020-11-23 01:33:50" 10831.3
"2020-11-23 01:34:00" 10830.7
"2020-11-23 01:34:10" 10830.2
"2020-11-23 01:34:20" 10830.0
"2020-11-23 01:34:30" 10829.9
"2020-11-23 01:34:40" 10829.7
"2020-11-23 01:34:50" 10829.6
"2020-11-23 01:35:00" 10829.1
"2020-11-23 01:35:10" 10828.1
"2020-11-23 01:35:20" 10827.5
"2020-11-23 01:35:30" 10827.0
"2020-11-23 01:35:40" 10826.4
"2020-11-23 01:35:50" 10825.7
"2020-11-23 01:36:00" 10825.1
"2020-11-23 01:36:10" 10824.4
"2020-11-23 01:36:20" 10824.6
"2020-11-23 01:36:30" 10825.0
"2020-11-23 01:36:40" 10825.2
"2020-11-23 01:36:50" 10825.6
"2020-11-23 01:37:00" 10825.5
"2020-11-23 01:37:10" 10825.5
"2020-11-23 01:37:20" 10825.3
"2020-11-23 01:37:30" 10825.4
"2020-11-23 01:37:40" 10825.5
"2020-11-23 01:37:50" 10825.5
"2020-11-23 01:38:00" 10825.9
"2020-11-23 01:38:10" 10826.3
"2020-11-23 01:38:20" 10826.2
"2020-11-23 01:38:30" 10826.2
"2020-11-23 01:38:40" 10826.6
"2020-11-23 01:38:50" 10827.1
"2020-11-23 01:39:00" 10827.6
"2020-11-23 01:39:10" 10828.3
"2020-11-23 01:39:20" 10828.6
"2020-11-23 01:39:30" 10829.0
"2020-11-23 01:39:40" 10830.0
"2020-11-23 01:39:50" 10830.4
"2020-11-23 01:40:00" 10830.7
"2020-11-23 01:40:10" 10830.7
"2020-11-23 01:40:20" 10830.7
"2020-11-23 01:40:30" 10831.3
"2020-11-23 01:40:40" 10831.5
"2020-11-23 01:40:50" 10831.4
"2020-11-23 01:41:00" 10830.8
"2020-11-23 01:41:10" 10830.0
"2020-11-23 01:41:20" 10829.9
"2020-11-23 01:41:30" 10829.9
"2020-11-23 01:41:40" 10829.1
"2020-11-23 01:41:50" 10828.2
"2020-11-23 01:42:00" 10827.3
"2020-11-23 01:42:10" 10826.9
"2020-11-23 01:42:20" 10826.8
"2020-11-23 01:42:30" 10826.7
"2020-11-23 01:42:40" 10826.4
"2020-11-23 01:42:50" 10826.3
"2020-11-23 01:43:00" 10826.7
"2020-11-23 01:43:10" 10826.5
"2020-11-23 01:43:20" 10825.9
"2020-11-23 01:43:30" 10824.9
"2020-11-23 01:43:40" 10824.4
"2020-11-23 01:43:50" 10824.2
"2020-11-23 01:44:00" 10823.3
"2020-11-23 01:44:10" 10823.0
"2020-11-23 01:44:20" 10822.8
"2020-11-23 01:44:30" 10823.0
"2020-11-23 01:44:40" 10822.5
"2020-11-23 01:44:50" 10822.3
"2020-11-23 01:45:00" 10821.7
"2020-11-23 01:45:10" 10821.3
"2020-11-23 01:45:20" 10821.0
"2020-11-23 01:45:30" 10821.4
"2020-11-23 01:45:40" 10821.9
"2020-11-23 01:45:50" 10822.7
"2020-11-23 01:46:00" 10823.5
"2020-11-23 01:46:10" 10824.2
"2020-11-23 01:46:20" 10824.4
"2020-11-23 01:46:30" 10825.3
"2020-11-23 01:46:40" 10826.8
"2020-11-23 01:46:50" 10828.2
"2020-11-23 01:47:00" 10829.5
"2020-11-23 01:47:10" 10830.0
"2020-11-23 01:47:20" 10830.2
"2020-11-23 01:47:30" 10830.9
"2020-11-23 01:47:40" 10831.0
"2020-11-23 01:47:50" 10831.1
"2020-11-23 01:48:00" 10831.8
"2020-11-23 01:48:10" 10833.0
"2020-11-23 01:48:20" 10834.0
"2020-11-23 01:48:30" 10834.3
"2020-11-23 01:48:40" 10834.2
"2020-11-23 01:48:50" 10833.8
"2020-11-23 01:49:00" 10833.7
"2020-11-23 01:49:10" 10833.1
"2020-11-23 01:49:20" 10832.9
"2020-11-23 01:49:30" 10832.8
"2020-11-23 01:49:40" 10832.8
"2020-11-23 01:49:50" 10832.4
"2020-11-23 01:50:00" 10832.1
"2020-11-23 01:50:10" 10831.5
"2020-11-23 01:50:20" 10831.1
"2020-11-23 01:50:30" 10830.3
"2020-11-23 01:50:40" 10830.0
"2020-11-23 01:50:50" 10830.2
"2020-11-23 01:51:00" 10830.5
"2020-11-23 01:51:10" 10830.4
"2020-11-23 01:51:20" 10829.4
"2020-11-23 01:51:30" 10828.9
"2020-11-23 01:51:40" 10829.3
"2020-11-23 01:51:50" 10829.1
"2020-11-23 01:52:00" 10828.2
"2020-11-23 01:52:10" 10828.4
"2020-11-23 01:52:20" 10829.1
"2020-11-23 01:52:30" 10828.9
"2020-11-23 01:52:40" 10828.0
"2020-11-23 01:52:50" 10827.0
"2020-11-23 01:53:00" 10826.6
"2020-11-23 01:53:10" 10826.6
"2020-11-23 01:53:20" 10826.9
"2020-11-23 01:53:30" 10827.8
"2020-11-23 01:53:40" 10828.0
"2020-11-23 01:53:50" 10827.6
"2020-11-23 01:54:00" 10827.4
"2020-11-23 01:54:10" 10826.9
"2020-11-23 01:54:20" 10826.3
"2020-11-23 01:54:30" 10826.1
"2020-11-23 01:54:40" 10826.2
"2020-11-23 01:54:50" 10825.7
"2020-11-23 01:55:00" 10825.4
"2020-11-23 01:55:10" 10825.2
"2020-11-23 01:55:20" 10825.0
"2020-11-23 01:55:30" 10824.8
"2020-11-23 01:55:40" 10824.8
"2020-11-23 01:55:50" 10824.6
"2020-11-23 01:56:00" 10824.2
"2020-11-23 01:56:10" 10823.9
"2020-11-23 01:56:20" 10823.6
