timestamp Dombas
"2020-11-23 00:22:10" 14078.3
"2020-11-23 00:22:20" 14078.1
"2020-11-23 00:22:30" 14078.1
"2020-11-23 00:22:40" 14078.4
"2020-11-23 00:22:50" 14078.3
"2020-11-23 00:23:00" 14078.1
"2020-11-23 00:23:10" 14078.2
"2020-11-23 00:23:20" 14078.3
"2020-11-23 00:23:30" 14078.4
"2020-11-23 00:23:40" 14078.2
"2020-11-23 00:23:50" 14078.2
"2020-11-23 00:24:00" 14078.4
"2020-11-23 00:24:10" 14078.5
"2020-11-23 00:24:20" 14078.7
"2020-11-23 00:24:30" 14078.5
"2020-11-23 00:24:40" 14078.5
"2020-11-23 00:24:50" 14078.7
"2020-11-23 00:25:00" 14078.9
"2020-11-23 00:25:10" 14079.0
"2020-11-23 00:25:20" 14078.7
"2020-11-23 00:25:30" 14078.5
"2020-11-23 00:25:40" 14079.0
"2020-11-23 00:25:50" 14078.8
"2020-11-23 00:26:00" 14078.8
"2020-11-23 00:26:10" 14078.8
"2020-11-23 00:26:20" 14078.9
"2020-11-23 00:26:30" 14078.8
"2020-11-23 00:26:40" 14078.8
"2020-11-23 00:26:50" 14078.7
"2020-11-23 00:27:00" 14078.5
"2020-11-23 00:27:10" 14078.7
"2020-11-23 00:27:20" 14078.5
"2020-11-23 00:27:30" 14078.5
"2020-11-23 00:27:40" 14078.3
"2020-11-23 00:27:50" 14077.9
"2020-11-23 00:28:00" 14077.6
"2020-11-23 00:28:10" 14077.6
"2020-11-23 00:28:20" 14077.4
"2020-11-23 00:28:30" 14077.4
"2020-11-23 00:28:40" 14077.4
"2020-11-23 00:28:50" 14077.4
"2020-11-23 00:29:00" 14077.3
"2020-11-23 00:29:10" 14077.5
"2020-11-23 00:29:20" 14077.3
"2020-11-23 00:29:30" 14077.3
"2020-11-23 00:29:40" 14077.5
"2020-11-23 00:29:50" 14077.6
"2020-11-23 00:30:00" 14078.1
"2020-11-23 00:30:10" 14077.9
"2020-11-23 00:30:20" 14077.6
"2020-11-23 00:30:30" 14077.5
"2020-11-23 00:30:40" 14077.9
"2020-11-23 00:30:50" 14078.2
"2020-11-23 00:31:00" 14078.3
"2020-11-23 00:31:10" 14078.3
"2020-11-23 00:31:20" 14078.4
"2020-11-23 00:31:30" 14078.7
"2020-11-23 00:31:40" 14078.9
"2020-11-23 00:31:50" 14078.8
"2020-11-23 00:32:00" 14079.0
"2020-11-23 00:32:10" 14079.0
"2020-11-23 00:32:20" 14079.1
"2020-11-23 00:32:30" 14079.3
"2020-11-23 00:32:40" 14079.3
"2020-11-23 00:32:50" 14079.3
"2020-11-23 00:33:00" 14079.4
"2020-11-23 00:33:10" 14079.3
"2020-11-23 00:33:20" 14079.1
"2020-11-23 00:33:30" 14079.0
"2020-11-23 00:33:40" 14079.1
"2020-11-23 00:33:50" 14079.4
"2020-11-23 00:34:00" 14079.2
"2020-11-23 00:34:10" 14079.2
"2020-11-23 00:34:20" 14078.9
"2020-11-23 00:34:30" 14079.0
"2020-11-23 00:34:40" 14079.2
"2020-11-23 00:34:50" 14079.1
"2020-11-23 00:35:00" 14078.9
"2020-11-23 00:35:10" 14078.9
"2020-11-23 00:35:20" 14079.0
"2020-11-23 00:35:30" 14078.9
"2020-11-23 00:35:40" 14078.7
"2020-11-23 00:35:50" 14078.6
"2020-11-23 00:36:00" 14078.5
"2020-11-23 00:36:10" 14078.4
"2020-11-23 00:36:20" 14078.3
"2020-11-23 00:36:30" 14077.9
"2020-11-23 00:36:40" 14077.9
"2020-11-23 00:36:50" 14077.9
"2020-11-23 00:37:00" 14077.6
"2020-11-23 00:37:10" 14077.6
"2020-11-23 00:37:20" 14077.6
"2020-11-23 00:37:30" 14077.4
"2020-11-23 00:37:40" 14077.4
"2020-11-23 00:37:50" 14077.3
"2020-11-23 00:38:00" 14077.3
"2020-11-23 00:38:10" 14077.3
"2020-11-23 00:38:20" 14077.2
"2020-11-23 00:38:30" 14077.0
"2020-11-23 00:38:40" 14077.3
"2020-11-23 00:38:50" 14077.4
"2020-11-23 00:39:00" 14077.3
"2020-11-23 00:39:10" 14077.4
"2020-11-23 00:39:20" 14077.8
"2020-11-23 00:39:30" 14078.1
"2020-11-23 00:39:40" 14077.9
"2020-11-23 00:39:50" 14077.5
"2020-11-23 00:40:00" 14077.6
"2020-11-23 00:40:10" 14077.8
"2020-11-23 00:40:20" 14078.3
"2020-11-23 00:40:30" 14078.5
"2020-11-23 00:40:40" 14078.4
"2020-11-23 00:40:50" 14078.5
"2020-11-23 00:41:00" 14078.6
"2020-11-23 00:41:10" 14078.4
"2020-11-23 00:41:20" 14078.4
"2020-11-23 00:41:30" 14078.5
"2020-11-23 00:41:40" 14078.6
"2020-11-23 00:41:50" 14078.6
"2020-11-23 00:42:00" 14078.6
"2020-11-23 00:42:10" 14079.0
"2020-11-23 00:42:20" 14079.1
"2020-11-23 00:42:30" 14079.0
"2020-11-23 00:42:40" 14079.2
"2020-11-23 00:42:50" 14079.1
"2020-11-23 00:43:00" 14079.3
"2020-11-23 00:43:10" 14079.2
"2020-11-23 00:43:20" 14079.1
"2020-11-23 00:43:30" 14079.1
"2020-11-23 00:43:40" 14079.1
"2020-11-23 00:43:50" 14079.2
"2020-11-23 00:44:00" 14079.3
"2020-11-23 00:44:10" 14079.7
"2020-11-23 00:44:20" 14079.8
"2020-11-23 00:44:30" 14079.7
"2020-11-23 00:44:40" 14079.3
"2020-11-23 00:44:50" 14079.3
"2020-11-23 00:45:00" 14079.3
"2020-11-23 00:45:10" 14079.3
"2020-11-23 00:45:20" 14079.3
"2020-11-23 00:45:30" 14079.3
"2020-11-23 00:45:40" 14079.2
"2020-11-23 00:45:50" 14079.4
"2020-11-23 00:46:00" 14079.6
"2020-11-23 00:46:10" 14079.4
"2020-11-23 00:46:20" 14079.3
"2020-11-23 00:46:30" 14079.4
"2020-11-23 00:46:40" 14079.6
"2020-11-23 00:46:50" 14079.6
"2020-11-23 00:47:00" 14079.4
"2020-11-23 00:47:10" 14079.8
"2020-11-23 00:47:20" 14080.0
"2020-11-23 00:47:30" 14080.0
"2020-11-23 00:47:40" 14079.8
"2020-11-23 00:47:50" 14080.0
"2020-11-23 00:48:00" 14079.9
"2020-11-23 00:48:10" 14079.9
"2020-11-23 00:48:20" 14079.7
"2020-11-23 00:48:30" 14079.6
"2020-11-23 00:48:40" 14079.7
"2020-11-23 00:48:50" 14079.9
"2020-11-23 00:49:00" 14079.9
"2020-11-23 00:49:10" 14079.8
"2020-11-23 00:49:20" 14079.8
"2020-11-23 00:49:30" 14079.7
"2020-11-23 00:49:40" 14079.8
"2020-11-23 00:49:50" 14080.0
"2020-11-23 00:50:00" 14079.8
"2020-11-23 00:50:10" 14079.8
"2020-11-23 00:50:20" 14079.8
"2020-11-23 00:50:30" 14079.7
"2020-11-23 00:50:40" 14079.6
"2020-11-23 00:50:50" 14079.7
"2020-11-23 00:51:00" 14079.8
"2020-11-23 00:51:10" 14079.8
"2020-11-23 00:51:20" 14079.8
"2020-11-23 00:51:30" 14079.8
"2020-11-23 00:51:40" 14079.8
"2020-11-23 00:51:50" 14079.7
"2020-11-23 00:52:00" 14079.7
"2020-11-23 00:52:10" 14079.8
"2020-11-23 00:52:20" 14079.9
"2020-11-23 00:52:30" 14079.9
"2020-11-23 00:52:40" 14079.9
"2020-11-23 00:52:50" 14079.7
"2020-11-23 00:53:00" 14079.4
"2020-11-23 00:53:10" 14079.7
"2020-11-23 00:53:20" 14079.4
"2020-11-23 00:53:30" 14079.6
"2020-11-23 00:53:40" 14079.4
"2020-11-23 00:53:50" 14079.7
"2020-11-23 00:54:00" 14079.8
"2020-11-23 00:54:10" 14079.6
"2020-11-23 00:54:20" 14079.7
"2020-11-23 00:54:30" 14079.6
"2020-11-23 00:54:40" 14079.4
"2020-11-23 00:54:50" 14079.4
"2020-11-23 00:55:00" 14079.4
"2020-11-23 00:55:10" 14079.3
"2020-11-23 00:55:20" 14079.2
"2020-11-23 00:55:30" 14079.2
"2020-11-23 00:55:40" 14079.2
"2020-11-23 00:55:50" 14079.3
"2020-11-23 00:56:00" 14079.2
"2020-11-23 00:56:10" 14079.1
"2020-11-23 00:56:20" 14079.2
"2020-11-23 00:56:30" 14079.4
"2020-11-23 00:56:40" 14079.7
"2020-11-23 00:56:50" 14079.7
"2020-11-23 00:57:00" 14079.6
"2020-11-23 00:57:10" 14079.6
"2020-11-23 00:57:20" 14079.6
"2020-11-23 00:57:30" 14079.6
"2020-11-23 00:57:40" 14079.8
"2020-11-23 00:57:50" 14079.6
"2020-11-23 00:58:00" 14079.4
"2020-11-23 00:58:10" 14079.4
"2020-11-23 00:58:20" 14079.3
"2020-11-23 00:58:30" 14079.4
"2020-11-23 00:58:40" 14079.3
"2020-11-23 00:58:50" 14079.3
"2020-11-23 00:59:00" 14079.2
"2020-11-23 00:59:10" 14079.4
"2020-11-23 00:59:20" 14079.6
"2020-11-23 00:59:30" 14079.4
"2020-11-23 00:59:40" 14079.3
"2020-11-23 00:59:50" 14079.2
"2020-11-23 01:00:00" 14079.0
"2020-11-23 01:00:10" 14078.8
"2020-11-23 01:00:20" 14078.8
"2020-11-23 01:00:30" 14078.8
"2020-11-23 01:00:40" 14078.8
"2020-11-23 01:00:50" 14079.0
"2020-11-23 01:01:00" 14078.7
"2020-11-23 01:01:10" 14078.8
"2020-11-23 01:01:20" 14078.8
"2020-11-23 01:01:30" 14079.2
"2020-11-23 01:01:40" 14079.2
"2020-11-23 01:01:50" 14079.1
"2020-11-23 01:02:00" 14079.3
"2020-11-23 01:02:10" 14079.4
"2020-11-23 01:02:20" 14079.6
"2020-11-23 01:02:30" 14079.4
"2020-11-23 01:02:40" 14079.3
"2020-11-23 01:02:50" 14079.2
"2020-11-23 01:03:00" 14079.2
"2020-11-23 01:03:10" 14079.4
"2020-11-23 01:03:20" 14079.3
"2020-11-23 01:03:30" 14079.4
"2020-11-23 01:03:40" 14079.2
"2020-11-23 01:03:50" 14079.1
"2020-11-23 01:04:00" 14079.1
"2020-11-23 01:04:10" 14079.1
"2020-11-23 01:04:20" 14079.2
"2020-11-23 01:04:30" 14078.9
"2020-11-23 01:04:40" 14078.8
"2020-11-23 01:04:50" 14078.9
"2020-11-23 01:05:00" 14079.1
"2020-11-23 01:05:10" 14078.9
"2020-11-23 01:05:20" 14079.1
"2020-11-23 01:05:30" 14078.8
"2020-11-23 01:05:40" 14078.5
"2020-11-23 01:05:50" 14078.6
"2020-11-23 01:06:00" 14078.3
"2020-11-23 01:06:10" 14078.1
"2020-11-23 01:06:20" 14078.0
"2020-11-23 01:06:30" 14078.1
"2020-11-23 01:06:40" 14078.0
"2020-11-23 01:06:50" 14078.2
"2020-11-23 01:07:00" 14078.3
"2020-11-23 01:07:10" 14078.0
"2020-11-23 01:07:20" 14077.7
"2020-11-23 01:07:30" 14077.9
"2020-11-23 01:07:40" 14077.7
"2020-11-23 01:07:50" 14077.9
"2020-11-23 01:08:00" 14077.6
"2020-11-23 01:08:10" 14077.7
"2020-11-23 01:08:20" 14077.9
"2020-11-23 01:08:30" 14077.9
"2020-11-23 01:08:40" 14078.0
"2020-11-23 01:08:50" 14078.2
"2020-11-23 01:09:00" 14078.0
"2020-11-23 01:09:10" 14078.1
"2020-11-23 01:09:20" 14078.4
"2020-11-23 01:09:30" 14078.2
"2020-11-23 01:09:40" 14078.4
"2020-11-23 01:09:50" 14078.2
"2020-11-23 01:10:00" 14078.1
"2020-11-23 01:10:10" 14078.1
"2020-11-23 01:10:20" 14078.1
"2020-11-23 01:10:30" 14078.4
"2020-11-23 01:10:40" 14078.4
"2020-11-23 01:10:50" 14078.4
"2020-11-23 01:11:00" 14078.5
"2020-11-23 01:11:10" 14078.5
"2020-11-23 01:11:20" 14078.5
"2020-11-23 01:11:30" 14078.2
"2020-11-23 01:11:40" 14078.2
"2020-11-23 01:11:50" 14078.4
"2020-11-23 01:12:00" 14078.2
"2020-11-23 01:12:10" 14078.1
"2020-11-23 01:12:20" 14078.3
"2020-11-23 01:12:30" 14078.4
"2020-11-23 01:12:40" 14078.5
"2020-11-23 01:12:50" 14078.6
"2020-11-23 01:13:00" 14078.6
"2020-11-23 01:13:10" 14078.6
"2020-11-23 01:13:20" 14078.6
"2020-11-23 01:13:30" 14078.6
"2020-11-23 01:13:40" 14078.5
"2020-11-23 01:13:50" 14078.5
"2020-11-23 01:14:00" 14078.4
"2020-11-23 01:14:10" 14078.3
"2020-11-23 01:14:20" 14078.1
"2020-11-23 01:14:30" 14078.1
"2020-11-23 01:14:40" 14078.3
"2020-11-23 01:14:50" 14078.3
"2020-11-23 01:15:00" 14078.3
"2020-11-23 01:15:10" 14078.3
"2020-11-23 01:15:20" 14078.4
"2020-11-23 01:15:30" 14078.3
"2020-11-23 01:15:40" 14078.4
"2020-11-23 01:15:50" 14078.5
"2020-11-23 01:16:00" 14078.3
"2020-11-23 01:16:10" 14078.2
"2020-11-23 01:16:20" 14078.2
"2020-11-23 01:16:30" 14078.1
"2020-11-23 01:16:40" 14078.1
"2020-11-23 01:16:50" 14078.0
"2020-11-23 01:17:00" 14077.9
"2020-11-23 01:17:10" 14078.0
"2020-11-23 01:17:20" 14078.0
"2020-11-23 01:17:30" 14077.9
"2020-11-23 01:17:40" 14078.0
"2020-11-23 01:17:50" 14077.9
"2020-11-23 01:18:00" 14077.9
"2020-11-23 01:18:10" 14077.8
"2020-11-23 01:18:20" 14077.9
"2020-11-23 01:18:30" 14077.8
"2020-11-23 01:18:40" 14077.9
"2020-11-23 01:18:50" 14078.0
"2020-11-23 01:19:00" 14078.1
"2020-11-23 01:19:10" 14077.9
"2020-11-23 01:19:20" 14077.9
"2020-11-23 01:19:30" 14078.0
"2020-11-23 01:19:40" 14077.9
"2020-11-23 01:19:50" 14078.0
"2020-11-23 01:20:00" 14078.0
"2020-11-23 01:20:10" 14077.9
"2020-11-23 01:20:20" 14078.0
"2020-11-23 01:20:30" 14078.1
"2020-11-23 01:20:40" 14077.9
"2020-11-23 01:20:50" 14077.8
"2020-11-23 01:21:00" 14077.8
"2020-11-23 01:21:10" 14077.6
"2020-11-23 01:21:20" 14077.4
"2020-11-23 01:21:30" 14077.4
"2020-11-23 01:21:40" 14077.4
"2020-11-23 01:21:50" 14077.6
"2020-11-23 01:22:00" 14077.8
"2020-11-23 01:22:10" 14077.6
"2020-11-23 01:22:20" 14077.5
"2020-11-23 01:22:30" 14077.4
"2020-11-23 01:22:40" 14077.5
"2020-11-23 01:22:50" 14077.5
"2020-11-23 01:23:00" 14077.5
"2020-11-23 01:23:10" 14077.8
"2020-11-23 01:23:20" 14077.4
"2020-11-23 01:23:30" 14077.4
"2020-11-23 01:23:40" 14077.4
"2020-11-23 01:23:50" 14077.7
"2020-11-23 01:24:00" 14077.7
"2020-11-23 01:24:10" 14077.8
"2020-11-23 01:24:20" 14077.9
"2020-11-23 01:24:30" 14078.0
"2020-11-23 01:24:40" 14078.0
"2020-11-23 01:24:50" 14078.0
"2020-11-23 01:25:00" 14078.0
"2020-11-23 01:25:10" 14077.9
"2020-11-23 01:25:20" 14078.0
"2020-11-23 01:25:30" 14078.5
"2020-11-23 01:25:40" 14078.3
"2020-11-23 01:25:50" 14078.4
"2020-11-23 01:26:00" 14078.4
"2020-11-23 01:26:10" 14078.3
"2020-11-23 01:26:20" 14078.3
"2020-11-23 01:26:30" 14078.3
"2020-11-23 01:26:40" 14078.3
"2020-11-23 01:26:50" 14078.4
"2020-11-23 01:27:00" 14078.3
"2020-11-23 01:27:10" 14078.4
"2020-11-23 01:27:20" 14078.3
"2020-11-23 01:27:30" 14078.0
"2020-11-23 01:27:40" 14077.8
"2020-11-23 01:27:50" 14077.5
"2020-11-23 01:28:00" 14077.3
"2020-11-23 01:28:10" 14077.4
"2020-11-23 01:28:20" 14077.2
"2020-11-23 01:28:30" 14077.3
"2020-11-23 01:28:40" 14077.2
"2020-11-23 01:28:50" 14077.2
"2020-11-23 01:29:00" 14077.0
"2020-11-23 01:29:10" 14076.8
"2020-11-23 01:29:20" 14076.9
"2020-11-23 01:29:30" 14076.8
"2020-11-23 01:29:40" 14076.8
"2020-11-23 01:29:50" 14076.9
"2020-11-23 01:30:00" 14076.8
"2020-11-23 01:30:10" 14077.0
"2020-11-23 01:30:20" 14077.2
"2020-11-23 01:30:30" 14077.0
"2020-11-23 01:30:40" 14077.0
"2020-11-23 01:30:50" 14077.2
"2020-11-23 01:31:00" 14076.9
"2020-11-23 01:31:10" 14076.9
"2020-11-23 01:31:20" 14076.9
"2020-11-23 01:31:30" 14077.2
"2020-11-23 01:31:40" 14077.2
"2020-11-23 01:31:50" 14077.1
"2020-11-23 01:32:00" 14076.8
"2020-11-23 01:32:10" 14076.7
"2020-11-23 01:32:20" 14076.8
"2020-11-23 01:32:30" 14076.7
"2020-11-23 01:32:40" 14077.1
"2020-11-23 01:32:50" 14077.3
"2020-11-23 01:33:00" 14077.2
"2020-11-23 01:33:10" 14076.9
"2020-11-23 01:33:20" 14077.3
"2020-11-23 01:33:30" 14077.3
"2020-11-23 01:33:40" 14077.3
"2020-11-23 01:33:50" 14077.5
"2020-11-23 01:34:00" 14077.4
"2020-11-23 01:34:10" 14077.2
"2020-11-23 01:34:20" 14077.1
"2020-11-23 01:34:30" 14077.3
"2020-11-23 01:34:40" 14077.2
"2020-11-23 01:34:50" 14076.9
"2020-11-23 01:35:00" 14076.9
"2020-11-23 01:35:10" 14076.8
"2020-11-23 01:35:20" 14076.7
"2020-11-23 01:35:30" 14076.8
"2020-11-23 01:35:40" 14076.9
"2020-11-23 01:35:50" 14076.9
"2020-11-23 01:36:00" 14077.1
"2020-11-23 01:36:10" 14077.1
"2020-11-23 01:36:20" 14077.2
"2020-11-23 01:36:30" 14077.3
"2020-11-23 01:36:40" 14077.3
"2020-11-23 01:36:50" 14077.2
"2020-11-23 01:37:00" 14077.2
"2020-11-23 01:37:10" 14077.4
"2020-11-23 01:37:20" 14077.7
"2020-11-23 01:37:30" 14077.4
"2020-11-23 01:37:40" 14077.7
"2020-11-23 01:37:50" 14077.9
"2020-11-23 01:38:00" 14078.0
"2020-11-23 01:38:10" 14077.9
"2020-11-23 01:38:20" 14078.0
"2020-11-23 01:38:30" 14078.0
"2020-11-23 01:38:40" 14078.3
"2020-11-23 01:38:50" 14078.0
"2020-11-23 01:39:00" 14078.0
"2020-11-23 01:39:10" 14078.2
"2020-11-23 01:39:20" 14078.2
"2020-11-23 01:39:30" 14078.4
"2020-11-23 01:39:40" 14078.5
"2020-11-23 01:39:50" 14078.6
"2020-11-23 01:40:00" 14078.8
"2020-11-23 01:40:10" 14078.5
"2020-11-23 01:40:20" 14078.4
"2020-11-23 01:40:30" 14078.5
"2020-11-23 01:40:40" 14078.4
"2020-11-23 01:40:50" 14078.4
"2020-11-23 01:41:00" 14078.3
"2020-11-23 01:41:10" 14078.0
"2020-11-23 01:41:20" 14078.0
"2020-11-23 01:41:30" 14078.0
"2020-11-23 01:41:40" 14078.3
"2020-11-23 01:41:50" 14077.8
"2020-11-23 01:42:00" 14077.4
"2020-11-23 01:42:10" 14077.4
"2020-11-23 01:42:20" 14077.4
"2020-11-23 01:42:30" 14077.0
"2020-11-23 01:42:40" 14077.0
"2020-11-23 01:42:50" 14076.9
"2020-11-23 01:43:00" 14076.8
"2020-11-23 01:43:10" 14076.7
"2020-11-23 01:43:20" 14076.8
"2020-11-23 01:43:30" 14076.7
"2020-11-23 01:43:40" 14076.7
"2020-11-23 01:43:50" 14076.9
"2020-11-23 01:44:00" 14076.9
"2020-11-23 01:44:10" 14076.4
"2020-11-23 01:44:20" 14076.6
"2020-11-23 01:44:30" 14076.4
"2020-11-23 01:44:40" 14076.1
"2020-11-23 01:44:50" 14075.8
"2020-11-23 01:45:00" 14075.8
"2020-11-23 01:45:10" 14075.7
"2020-11-23 01:45:20" 14075.6
"2020-11-23 01:45:30" 14075.7
"2020-11-23 01:45:40" 14075.8
"2020-11-23 01:45:50" 14076.2
"2020-11-23 01:46:00" 14076.2
"2020-11-23 01:46:10" 14076.5
"2020-11-23 01:46:20" 14076.6
"2020-11-23 01:46:30" 14076.7
"2020-11-23 01:46:40" 14076.7
"2020-11-23 01:46:50" 14076.8
"2020-11-23 01:47:00" 14077.2
"2020-11-23 01:47:10" 14077.3
"2020-11-23 01:47:20" 14077.1
"2020-11-23 01:47:30" 14077.3
"2020-11-23 01:47:40" 14077.6
"2020-11-23 01:47:50" 14077.8
"2020-11-23 01:48:00" 14077.9
"2020-11-23 01:48:10" 14077.9
"2020-11-23 01:48:20" 14077.9
"2020-11-23 01:48:30" 14077.9
"2020-11-23 01:48:40" 14077.9
"2020-11-23 01:48:50" 14077.9
"2020-11-23 01:49:00" 14077.9
"2020-11-23 01:49:10" 14077.8
"2020-11-23 01:49:20" 14077.9
"2020-11-23 01:49:30" 14078.0
"2020-11-23 01:49:40" 14077.8
"2020-11-23 01:49:50" 14077.9
"2020-11-23 01:50:00" 14077.9
"2020-11-23 01:50:10" 14077.7
"2020-11-23 01:50:20" 14077.8
"2020-11-23 01:50:30" 14077.7
"2020-11-23 01:50:40" 14077.4
"2020-11-23 01:50:50" 14077.3
"2020-11-23 01:51:00" 14077.3
"2020-11-23 01:51:10" 14077.3
"2020-11-23 01:51:20" 14077.0
"2020-11-23 01:51:30" 14076.4
"2020-11-23 01:51:40" 14076.4
"2020-11-23 01:51:50" 14076.7
"2020-11-23 01:52:00" 14076.3
"2020-11-23 01:52:10" 14076.3
"2020-11-23 01:52:20" 14076.3
"2020-11-23 01:52:30" 14076.3
"2020-11-23 01:52:40" 14076.2
"2020-11-23 01:52:50" 14076.2
"2020-11-23 01:53:00" 14076.4
"2020-11-23 01:53:10" 14076.2
"2020-11-23 01:53:20" 14076.4
"2020-11-23 01:53:30" 14076.6
"2020-11-23 01:53:40" 14076.3
"2020-11-23 01:53:50" 14076.3
"2020-11-23 01:54:00" 14076.7
"2020-11-23 01:54:10" 14076.8
"2020-11-23 01:54:20" 14076.8
"2020-11-23 01:54:30" 14076.8
"2020-11-23 01:54:40" 14076.9
"2020-11-23 01:54:50" 14076.7
"2020-11-23 01:55:00" 14076.9
"2020-11-23 01:55:10" 14077.2
"2020-11-23 01:55:20" 14077.0
"2020-11-23 01:55:30" 14076.8
"2020-11-23 01:55:40" 14076.7
"2020-11-23 01:55:50" 14076.6
"2020-11-23 01:56:00" 14076.2
"2020-11-23 01:56:10" 14075.9
"2020-11-23 01:56:20" 14075.8
